0,Off,LLN0.Zero.mag.f
3702,Neutral Voltage Unbalance 2 Mag,NuVUnPTOV2.NeutVx.instCVal.mag.f
36FC,Neutral Voltage Unbalance 2 Ang,NuVUnPTOV2.NeutVx.instCVal.ang.f
3700,Neutral Voltage Unbalance 2 Bus V0 Mag,NuVUnPTOV2.BusV0.instCVal.mag.f
36FE,Neutral Voltage Unbalance 2 Bus V0 Ang,NuVUnPTOV2.BusV0.instCVal.ang.f
3704,Neutral Voltage Unbalance 2 Operating Voltage,NuVUnPTOV2.VOp.instMag.f
3706,Neutral Voltage Unbalance 2 Restraining Voltage,NuVUnPTOV2.VRst.instMag.f
370E,Neutral Voltage Unbalance 3 Mag,NuVUnPTOV3.NeutVx.instCVal.mag.f
3708,Neutral Voltage Unbalance 3 Ang,NuVUnPTOV3.NeutVx.instCVal.ang.f
370C,Neutral Voltage Unbalance 3 Bus V0 Mag,NuVUnPTOV3.BusV0.instCVal.mag.f
370A,Neutral Voltage Unbalance 3 Bus V0 Ang,NuVUnPTOV3.BusV0.instCVal.ang.f
3710,Neutral Voltage Unbalance 3 Operating Voltage,NuVUnPTOV3.VOp.instMag.f
3712,Neutral Voltage Unbalance 3 Restraining Voltage,NuVUnPTOV3.VRst.instMag.f

34C0,DCMA Input 1 Value,TDCInGGIO1.AnIn01.instMag.f
34C2,DCMA Input 2 Value,TDCInGGIO1.AnIn02.instMag.f
34C4,DCMA Input 3 Value,TDCInGGIO1.AnIn03.instMag.f
34C6,DCMA Input 4 Value,TDCInGGIO1.AnIn04.instMag.f
34C8,DCMA Input 5 Value,TDCInGGIO1.AnIn05.instMag.f
34CA,DCMA Input 6 Value,TDCInGGIO1.AnIn06.instMag.f
34CC,DCMA Input 7 Value,TDCInGGIO1.AnIn07.instMag.f
34CE,DCMA Input 8 Value,TDCInGGIO1.AnIn08.instMag.f
34D0,DCMA Input 9 Value,TDCInGGIO1.AnIn09.instMag.f
34D2,DCMA Input 10 Value,TDCInGGIO1.AnIn10.instMag.f
34D4,DCMA Input 11 Value,TDCInGGIO1.AnIn11.instMag.f
34D6,DCMA Input 12 Value,TDCInGGIO1.AnIn12.instMag.f
34D8,DCMA Input 13 Value,TDCInGGIO1.AnIn13.instMag.f
34DA,DCMA Input 14 Value,TDCInGGIO1.AnIn14.instMag.f
34DC,DCMA Input 15 Value,TDCInGGIO1.AnIn15.instMag.f
34DE,DCMA Input 16 Value,TDCInGGIO1.AnIn16.instMag.f
34E0,DCMA Input 17 Value,TDCInGGIO1.AnIn17.instMag.f
34E2,DCMA Input 18 Value,TDCInGGIO1.AnIn18.instMag.f
34E4,DCMA Input 19 Value,TDCInGGIO1.AnIn19.instMag.f
34E6,DCMA Input 20 Value,TDCInGGIO1.AnIn20.instMag.f
34E8,DCMA Input 21 Value,TDCInGGIO1.AnIn21.instMag.f
34EA,DCMA Input 22 Value,TDCInGGIO1.AnIn22.instMag.f
34EC,DCMA Input 23 Value,TDCInGGIO1.AnIn23.instMag.f
34EE,DCMA Input 24 Value,TDCInGGIO1.AnIn24.instMag.f

D7B1,DCMA Input 1 Max Value,TDCInGGIO1.MaxVal01.setMag.f
D7C4,DCMA Input 2 Max Value,TDCInGGIO1.MaxVal02.setMag.f
D7D7,DCMA Input 3 Max Value,TDCInGGIO1.MaxVal03.setMag.f
D7EA,DCMA Input 4 Max Value,TDCInGGIO1.MaxVal04.setMag.f
D7FD,DCMA Input 5 Max Value,TDCInGGIO1.MaxVal05.setMag.f
D810,DCMA Input 6 Max Value,TDCInGGIO1.MaxVal06.setMag.f
D823,DCMA Input 7 Max Value,TDCInGGIO1.MaxVal07.setMag.f
D836,DCMA Input 8 Max Value,TDCInGGIO1.MaxVal08.setMag.f
D849,DCMA Input 9 Max Value,TDCInGGIO1.MaxVal09.setMag.f
D85C,DCMA Input 10 Max Value,TDCInGGIO1.MaxVal10.setMag.f
D86F,DCMA Input 11 Max Value,TDCInGGIO1.MaxVal11.setMag.f
D882,DCMA Input 12 Max Value,TDCInGGIO1.MaxVal12.setMag.f
D892,DCMA Input 13 Max Value,TDCInGGIO1.MaxVal13.setMag.f
D8A8,DCMA Input 14 Max Value,TDCInGGIO1.MaxVal14.setMag.f
D8BB,DCMA Input 15 Max Value,TDCInGGIO1.MaxVal15.setMag.f
D8CE,DCMA Input 16 Max Value,TDCInGGIO1.MaxVal16.setMag.f
D8E1,DCMA Input 17 Max Value,TDCInGGIO1.MaxVal17.setMag.f
D8F4,DCMA Input 18 Max Value,TDCInGGIO1.MaxVal18.setMag.f
D907,DCMA Input 19 Max Value,TDCInGGIO1.MaxVal19.setMag.f
D91A,DCMA Input 20 Max Value,TDCInGGIO1.MaxVal20.setMag.f
D92D,DCMA Input 21 Max Value,TDCInGGIO1.MaxVal21.setMag.f
D940,DCMA Input 22 Max Value,TDCInGGIO1.MaxVal22.setMag.f
D953,DCMA Input 23 Max Value,TDCInGGIO1.MaxVal23.setMag.f
D966,DCMA Input 24 Max Value,TDCInGGIO1.MaxVal24.setMag.f

D7AF,DCMA Input 1 Min Value,TDCInGGIO1.MinVal01.setMag.f
D7C2,DCMA Input 2 Min Value,TDCInGGIO1.MinVal02.setMag.f
D7D5,DCMA Input 3 Min Value,TDCInGGIO1.MinVal03.setMag.f
D7E8,DCMA Input 4 Min Value,TDCInGGIO1.MinVal04.setMag.f
D7FB,DCMA Input 5 Min Value,TDCInGGIO1.MinVal05.setMag.f
D80E,DCMA Input 6 Min Value,TDCInGGIO1.MinVal06.setMag.f
D821,DCMA Input 7 Min Value,TDCInGGIO1.MinVal07.setMag.f
D834,DCMA Input 8 Min Value,TDCInGGIO1.MinVal08.setMag.f
D847,DCMA Input 9 Min Value,TDCInGGIO1.MinVal09.setMag.f
D85A,DCMA Input 10 Min Value,TDCInGGIO1.MinVal10.setMag.f
D86D,DCMA Input 11 Min Value,TDCInGGIO1.MinVal11.setMag.f
D880,DCMA Input 12 Min Value,TDCInGGIO1.MinVal12.setMag.f
D893,DCMA Input 13 Min Value,TDCInGGIO1.MinVal13.setMag.f
D8A6,DCMA Input 14 Min Value,TDCInGGIO1.MinVal14.setMag.f
D8B9,DCMA Input 15 Min Value,TDCInGGIO1.MinVal15.setMag.f
D8CC,DCMA Input 16 Min Value,TDCInGGIO1.MinVal16.setMag.f
D8DF,DCMA Input 17 Min Value,TDCInGGIO1.MinVal17.setMag.f
D8F2,DCMA Input 18 Min Value,TDCInGGIO1.MinVal18.setMag.f
D905,DCMA Input 19 Min Value,TDCInGGIO1.MinVal19.setMag.f
D918,DCMA Input 20 Min Value,TDCInGGIO1.MinVal20.setMag.f
D92B,DCMA Input 21 Min Value,TDCInGGIO1.MinVal21.setMag.f
D93E,DCMA Input 22 Min Value,TDCInGGIO1.MinVal22.setMag.f
D951,DCMA Input 23 Min Value,TDCInGGIO1.MinVal23.setMag.f
D964,DCMA Input 24 Min Value,TDCInGGIO1.MinVal24.setMag.f

34F0,RTD Input 1,PRTDsSTMP1.Tmp.instMag.f
34F1,RTD Input 2,PRTDsSTMP2.Tmp.instMag.f
34F2,RTD Input 3,PRTDsSTMP3.Tmp.instMag.f
34F3,RTD Input 4,PRTDsSTMP4.Tmp.instMag.f
34F4,RTD Input 5,PRTDsSTMP5.Tmp.instMag.f
34F5,RTD Input 6,PRTDsSTMP6.Tmp.instMag.f
34F6,RTD Input 7,PRTDsSTMP7.Tmp.instMag.f
34F7,RTD Input 8,PRTDsSTMP8.Tmp.instMag.f
34F8,RTD Input 9,PRTDsSTMP9.Tmp.instMag.f
34F9,RTD Input 10,PRTDsSTMP10.Tmp.instMag.f
34FA,RTD Input 11,PRTDsSTMP11.Tmp.instMag.f
34FB,RTD Input 12,PRTDsSTMP12.Tmp.instMag.f
34FC,RTD Input 13,PRTDsSTMP13.Tmp.instMag.f
34FD,RTD Input 14,PRTDsSTMP14.Tmp.instMag.f
34FE,RTD Input 15,PRTDsSTMP15.Tmp.instMag.f
34FF,RTD Input 16,PRTDsSTMP16.Tmp.instMag.f
3500,RTD Input 17,PRTDsSTMP17.Tmp.instMag.f
3501,RTD Input 18,PRTDsSTMP18.Tmp.instMag.f
3502,RTD Input 19,PRTDsSTMP19.Tmp.instMag.f
3503,RTD Input 20,PRTDsSTMP20.Tmp.instMag.f
3504,RTD Input 21,PRTDsSTMP21.Tmp.instMag.f
3505,RTD Input 22,PRTDsSTMP22.Tmp.instMag.f
3506,RTD Input 23,PRTDsSTMP23.Tmp.instMag.f
3507,RTD Input 24,PRTDsSTMP24.Tmp.instMag.f
3508,RTD Input 25,PRTDsSTMP25.Tmp.instMag.f
3509,RTD Input 26,PRTDsSTMP26.Tmp.instMag.f
350A,RTD Input 27,PRTDsSTMP27.Tmp.instMag.f
350B,RTD Input 28,PRTDsSTMP28.Tmp.instMag.f
350C,RTD Input 29,PRTDsSTMP29.Tmp.instMag.f
350D,RTD Input 30,PRTDsSTMP30.Tmp.instMag.f
350E,RTD Input 31,PRTDsSTMP31.Tmp.instMag.f
350F,RTD Input 32,PRTDsSTMP32.Tmp.instMag.f
3510,RTD Input 33,PRTDsSTMP33.Tmp.instMag.f
3511,RTD Input 34,PRTDsSTMP34.Tmp.instMag.f
3512,RTD Input 35,PRTDsSTMP35.Tmp.instMag.f
3513,RTD Input 36,PRTDsSTMP36.Tmp.instMag.f
3514,RTD Input 37,PRTDsSTMP37.Tmp.instMag.f
3515,RTD Input 38,PRTDsSTMP38.Tmp.instMag.f
3516,RTD Input 39,PRTDsSTMP39.Tmp.instMag.f
3517,RTD Input 40,PRTDsSTMP40.Tmp.instMag.f
3518,RTD Input 41,PRTDsSTMP41.Tmp.instMag.f
3519,RTD Input 42,PRTDsSTMP42.Tmp.instMag.f
351A,RTD Input 43,PRTDsSTMP43.Tmp.instMag.f
351B,RTD Input 44,PRTDsSTMP44.Tmp.instMag.f
351C,RTD Input 45,PRTDsSTMP45.Tmp.instMag.f
351D,RTD Input 46,PRTDsSTMP46.Tmp.instMag.f
351E,RTD Input 47,PRTDsSTMP47.Tmp.instMag.f
351F,RTD Input 48,PRTDsSTMP48.Tmp.instMag.f

34F0,RTD Input 1 Value,TRTDsGGIO1.AnIn01.instMag.f
34F1,RTD Input 2 Value,TRTDsGGIO1.AnIn02.instMag.f
34F2,RTD Input 3 Value,TRTDsGGIO1.AnIn03.instMag.f
34F3,RTD Input 4 Value,TRTDsGGIO1.AnIn04.instMag.f
34F4,RTD Input 5 Value,TRTDsGGIO1.AnIn05.instMag.f
34F5,RTD Input 6 Value,TRTDsGGIO1.AnIn06.instMag.f
34F6,RTD Input 7 Value,TRTDsGGIO1.AnIn07.instMag.f
34F7,RTD Input 8 Value,TRTDsGGIO1.AnIn08.instMag.f
34F8,RTD Input 9 Value,TRTDsGGIO1.AnIn09.instMag.f
34F9,RTD Input 10 Value,TRTDsGGIO1.AnIn10.instMag.f
34FA,RTD Input 11 Value,TRTDsGGIO1.AnIn11.instMag.f
34FB,RTD Input 12 Value,TRTDsGGIO1.AnIn12.instMag.f
34FC,RTD Input 13 Value,TRTDsGGIO1.AnIn13.instMag.f
34FD,RTD Input 14 Value,TRTDsGGIO1.AnIn14.instMag.f
34FE,RTD Input 15 Value,TRTDsGGIO1.AnIn15.instMag.f
34FF,RTD Input 16 Value,TRTDsGGIO1.AnIn16.instMag.f
3500,RTD Input 17 Value,TRTDsGGIO1.AnIn17.instMag.f
3501,RTD Input 18 Value,TRTDsGGIO1.AnIn18.instMag.f
3502,RTD Input 19 Value,TRTDsGGIO1.AnIn19.instMag.f
3503,RTD Input 20 Value,TRTDsGGIO1.AnIn20.instMag.f
3504,RTD Input 21 Value,TRTDsGGIO1.AnIn21.instMag.f
3505,RTD Input 22 Value,TRTDsGGIO1.AnIn22.instMag.f
3506,RTD Input 23 Value,TRTDsGGIO1.AnIn23.instMag.f
3507,RTD Input 24 Value,TRTDsGGIO1.AnIn24.instMag.f
3508,RTD Input 25 Value,TRTDsGGIO1.AnIn25.instMag.f
3509,RTD Input 26 Value,TRTDsGGIO1.AnIn26.instMag.f
350A,RTD Input 27 Value,TRTDsGGIO1.AnIn27.instMag.f
350B,RTD Input 28 Value,TRTDsGGIO1.AnIn28.instMag.f
350C,RTD Input 29 Value,TRTDsGGIO1.AnIn29.instMag.f
350D,RTD Input 30 Value,TRTDsGGIO1.AnIn30.instMag.f
350E,RTD Input 31 Value,TRTDsGGIO1.AnIn31.instMag.f
350F,RTD Input 32 Value,TRTDsGGIO1.AnIn32.instMag.f
3510,RTD Input 33 Value,TRTDsGGIO1.AnIn33.instMag.f
3511,RTD Input 34 Value,TRTDsGGIO1.AnIn34.instMag.f
3512,RTD Input 35 Value,TRTDsGGIO1.AnIn35.instMag.f
3513,RTD Input 36 Value,TRTDsGGIO1.AnIn36.instMag.f
3514,RTD Input 37 Value,TRTDsGGIO1.AnIn37.instMag.f
3515,RTD Input 38 Value,TRTDsGGIO1.AnIn38.instMag.f
3516,RTD Input 39 Value,TRTDsGGIO1.AnIn39.instMag.f
3517,RTD Input 40 Value,TRTDsGGIO1.AnIn40.instMag.f
3518,RTD Input 41 Value,TRTDsGGIO1.AnIn41.instMag.f
3519,RTD Input 42 Value,TRTDsGGIO1.AnIn42.instMag.f
351A,RTD Input 43 Value,TRTDsGGIO1.AnIn43.instMag.f
351B,RTD Input 44 Value,TRTDsGGIO1.AnIn44.instMag.f
351C,RTD Input 45 Value,TRTDsGGIO1.AnIn45.instMag.f
351D,RTD Input 46 Value,TRTDsGGIO1.AnIn46.instMag.f
351E,RTD Input 47 Value,TRTDsGGIO1.AnIn47.instMag.f
351F,RTD Input 48 Value,TRTDsGGIO1.AnIn48.instMag.f

9364,DCMA Output 1 Max Value,TDCOutGGIO1.MaxVal01.setMag.f
936A,DCMA Output 2 Max Value,TDCOutGGIO1.MaxVal02.setMag.f
9370,DCMA Output 3 Max Value,TDCOutGGIO1.MaxVal03.setMag.f
9376,DCMA Output 4 Max Value,TDCOutGGIO1.MaxVal04.setMag.f
937C,DCMA Output 5 Max Value,TDCOutGGIO1.MaxVal05.setMag.f
9382,DCMA Output 6 Max Value,TDCOutGGIO1.MaxVal06.setMag.f
9388,DCMA Output 7 Max Value,TDCOutGGIO1.MaxVal07.setMag.f
938E,DCMA Output 8 Max Value,TDCOutGGIO1.MaxVal08.setMag.f
9394,DCMA Output 9 Max Value,TDCOutGGIO1.MaxVal09.setMag.f
939A,DCMA Output 10 Max Value,TDCOutGGIO1.MaxVal10.setMag.f
93A0,DCMA Output 11 Max Value,TDCOutGGIO1.MaxVal11.setMag.f
93A6,DCMA Output 12 Max Value,TDCOutGGIO1.MaxVal12.setMag.f
93AC,DCMA Output 13 Max Value,TDCOutGGIO1.MaxVal13.setMag.f
93B2,DCMA Output 14 Max Value,TDCOutGGIO1.MaxVal14.setMag.f
93B8,DCMA Output 15 Max Value,TDCOutGGIO1.MaxVal15.setMag.f
93BE,DCMA Output 16 Max Value,TDCOutGGIO1.MaxVal16.setMag.f
93C4,DCMA Output 17 Max Value,TDCOutGGIO1.MaxVal17.setMag.f
93CA,DCMA Output 18 Max Value,TDCOutGGIO1.MaxVal18.setMag.f
93D0,DCMA Output 19 Max Value,TDCOutGGIO1.MaxVal19.setMag.f
93D6,DCMA Output 20 Max Value,TDCOutGGIO1.MaxVal20.setMag.f
93DC,DCMA Output 21 Max Value,TDCOutGGIO1.MaxVal21.setMag.f
93E2,DCMA Output 22 Max Value,TDCOutGGIO1.MaxVal22.setMag.f
93E8,DCMA Output 23 Max Value,TDCOutGGIO1.MaxVal23.setMag.f
93EE,DCMA Output 24 Max Value,TDCOutGGIO1.MaxVal24.setMag.f

9362,DCMA Output 1 Min Value,TDCOutGGIO1.MinVal01.setMag.f
9368,DCMA Output 2 Min Value,TDCOutGGIO1.MinVal02.setMag.f
936E,DCMA Output 3 Min Value,TDCOutGGIO1.MinVal03.setMag.f
9374,DCMA Output 4 Min Value,TDCOutGGIO1.MinVal04.setMag.f
937A,DCMA Output 5 Min Value,TDCOutGGIO1.MinVal05.setMag.f
9380,DCMA Output 6 Min Value,TDCOutGGIO1.MinVal06.setMag.f
9386,DCMA Output 7 Min Value,TDCOutGGIO1.MinVal07.setMag.f
938C,DCMA Output 8 Min Value,TDCOutGGIO1.MinVal08.setMag.f
9392,DCMA Output 9 Min Value,TDCOutGGIO1.MinVal09.setMag.f
9398,DCMA Output 10 Min Value,TDCOutGGIO1.MinVal10.setMag.f
939E,DCMA Output 11 Min Value,TDCOutGGIO1.MinVal11.setMag.f
93A4,DCMA Output 12 Min Value,TDCOutGGIO1.MinVal12.setMag.f
93AA,DCMA Output 13 Min Value,TDCOutGGIO1.MinVal13.setMag.f
93B0,DCMA Output 14 Min Value,TDCOutGGIO1.MinVal14.setMag.f
93B6,DCMA Output 15 Min Value,TDCOutGGIO1.MinVal15.setMag.f
93BC,DCMA Output 16 Min Value,TDCOutGGIO1.MinVal16.setMag.f
93C2,DCMA Output 17 Min Value,TDCOutGGIO1.MinVal17.setMag.f
93C8,DCMA Output 18 Min Value,TDCOutGGIO1.MinVal18.setMag.f
93CE,DCMA Output 19 Min Value,TDCOutGGIO1.MinVal19.setMag.f
93D4,DCMA Output 20 Min Value,TDCOutGGIO1.MinVal20.setMag.f
93DA,DCMA Output 21 Min Value,TDCOutGGIO1.MinVal21.setMag.f
93E0,DCMA Output 22 Min Value,TDCOutGGIO1.MinVal22.setMag.f
93E6,DCMA Output 23 Min Value,TDCOutGGIO1.MinVal23.setMag.f
93EC,DCMA Output 24 Min Value,TDCOutGGIO1.MinVal24.setMag.f

36C4,Neutral Cur Unbalance INsp Actual,NeAUnPTOC1.RawAnsp.instMag.f
36C6,Neutral Cur Unbalance Iop Actual,NeAUnPTOC1.CompAop.instMag.f
36C8,Neutral Cur Unbalance INsp Actual,NeAUnPTOC2.RawAnsp.instMag.f
36CA,Neutral Cur Unbalance Iop Actual,NeAUnPTOC2.CompAop.instMag.f
36CC,Neutral Cur Unbalance INsp Actual,NeAUnPTOC3.RawAnsp.instMag.f
36CE,Neutral Cur Unbalance Iop Actual,NeAUnPTOC3.CompAop.instMag.f

3642,Voltage Differential 1 Phase A Diff Voltage Actual,VDifPDIF1.DifVPh.phsA.instCVal.mag.f
3646,Voltage Differential 1 Phase B Diff Voltage Actual,VDifPDIF1.DifVPh.phsB.instCVal.mag.f
364A,Voltage Differential 1 Phase C Diff Voltage Actual,VDifPDIF1.DifVPh.phsC.instCVal.mag.f
3640,Voltage Differential 1 Phase A Bus Voltage Actual,VDifPDIF1.BusVPh.phsA.instCVal.mag.f
3644,Voltage Differential 1 Phase B Bus Voltage Actual,VDifPDIF1.BusVPh.phsB.instCVal.mag.f
3648,Voltage Differential 1 Phase C Bus Voltage Actual,VDifPDIF1.BusVPh.phsC.instCVal.mag.f
364E,Voltage Differential 2 Phase A Diff Voltage Actual,VDifPDIF2.DifVPh.phsA.instCVal.mag.f
3652,Voltage Differential 2 Phase B Diff Voltage Actual,VDifPDIF2.DifVPh.phsB.instCVal.mag.f
3656,Voltage Differential 2 Phase C Diff Voltage Actual,VDifPDIF2.DifVPh.phsC.instCVal.mag.f
364C,Voltage Differential 2 Phase A Bus Voltage Actual,VDifPDIF2.BusVPh.phsA.instCVal.mag.f
3650,Voltage Differential 2 Phase B Bus Voltage Actual,VDifPDIF2.BusVPh.phsB.instCVal.mag.f
3654,Voltage Differential 2 Phase C Bus Voltage Actual,VDifPDIF2.BusVPh.phsC.instCVal.mag.f
365A,Voltage Differential 3 Phase A Diff Voltage Actual,VDifPDIF3.DifVPh.phsA.instCVal.mag.f
365E,Voltage Differential 3 Phase B Diff Voltage Actual,VDifPDIF3.DifVPh.phsB.instCVal.mag.f
3662,Voltage Differential 3 Phase C Diff Voltage Actual,VDifPDIF3.DifVPh.phsC.instCVal.mag.f
3658,Voltage Differential 3 Phase A Bus Voltage Actual,VDifPDIF3.BusVPh.phsA.instCVal.mag.f
365C,Voltage Differential 3 Phase B Bus Voltage Actual,VDifPDIF3.BusVPh.phsB.instCVal.mag.f
3660,Voltage Differential 3 Phase C Bus Voltage Actual,VDifPDIF3.BusVPh.phsC.instCVal.mag.f
