0,Off,LLN0.Zero.mag.f
D22B,MSOD 3 Magnitude Oscillation Actual,OscDetMOSC3.Osc.cVal.mag.f
D22C,MSOD 3 Phase Oscillation Actual,OscDetMOSC3.Osc.cVal.ang.f
D22D,MSOD 3 Damping Ratio Actual,OscDetMOSC3.Damp.mag.f
D22E,MSOD 4 Frequency Oscillation Actual,OscDetMOSC4.HzOsc.mag.f
D22F,MSOD 4 Magnitude Oscillation Actual,OscDetMOSC4.Osc.cVal.mag.f
D230,MSOD 4 Phase Oscillation Actual,OscDetMOSC4.Osc.cVal.ang.f
D231,MSOD 4 Damping Ratio Actual,OscDetMOSC4.Damp.mag.f
D232,MSOD 5 Frequency Oscillation Actual,OscDetMOSC5.HzOsc.mag.f
D233,MSOD 5 Magnitude Oscillation Actual,OscDetMOSC5.Osc.cVal.mag.f
D234,MSOD 5 Phase Oscillation Actual,OscDetMOSC5.Osc.cVal.ang.f
D235,MSOD 5 Damping Ratio Actual,OscDetMOSC5.Damp.mag.f
D236,MSOD 6 Frequency Oscillation Actual,OscDetMOSC6.HzOsc.mag.f
D237,MSOD 6 Magnitude Oscillation Actual,OscDetMOSC6.Osc.cVal.mag.f
D238,MSOD 6 Phase Oscillation Actual,OscDetMOSC6.Osc.cVal.ang.f
D239,MSOD 6 Damping Ratio Actual,OscDetMOSC6.Damp.mag.f

D240,Thru Fault 1 Total Acc A,ThrFltGAPC1.TotAccmA.mag.f
D242,Thru Fault 1 Total Acc B,ThrFltGAPC1.TotAccmB.mag.f
D244,Thru Fault 1 Total Acc C,ThrFltGAPC1.TotAccmC.mag.f
D246,Thru Fault 2 Total Acc A,ThrFltGAPC2.TotAccmA.mag.f
D248,Thru Fault 2 Total Acc B,ThrFltGAPC2.TotAccmB.mag.f
D24A,Thru Fault 2 Total Acc C,ThrFltGAPC2.TotAccmC.mag.f
D24C,Thru Fault 3 Total Acc A,ThrFltGAPC3.TotAccmA.mag.f
D24E,Thru Fault 3 Total Acc B,ThrFltGAPC3.TotAccmB.mag.f
D250,Thru Fault 3 Total Acc C,ThrFltGAPC3.TotAccmC.mag.f
D252,Thru Fault 4 Total Acc A,ThrFltGAPC4.TotAccmA.mag.f
D254,Thru Fault 4 Total Acc B,ThrFltGAPC4.TotAccmB.mag.f
D256,Thru Fault 4 Total Acc C,ThrFltGAPC4.TotAccmC.mag.f
D258,Thru Fault 5 Total Acc A,ThrFltGAPC5.TotAccmA.mag.f
D25A,Thru Fault 5 Total Acc B,ThrFltGAPC5.TotAccmB.mag.f
D25C,Thru Fault 5 Total Acc C,ThrFltGAPC5.TotAccmC.mag.f
D25E,Thru Fault 6 Total Acc A,ThrFltGAPC6.TotAccmA.mag.f
D260,Thru Fault 6 Total Acc B,ThrFltGAPC6.TotAccmB.mag.f
D262,Thru Fault 6 Total Acc C,ThrFltGAPC6.TotAccmC.mag.f

// Added for 8.20
1BC0,SRC SRC 7 (SRC 7) Three Phase Real Power,ACsrcMMXU7.TotW.mag.f
1BC8,SRC SRC 7 (SRC 7) Three Phase Reactive Power,ACsrcMMXU7.TotVAr.mag.f
1BD0,SRC SRC 7 (SRC 7) Three Phase Apparent Power,ACsrcMMXU7.TotVA.mag.f
1BD8,SRC SRC 7 (SRC 7) Three Phase Power Factor,ACsrcMMXU7.TotPF.mag.f
1895,SRC SRC 7 (SRC 7) Phase AB Voltage Magnitude,ACsrcMMXU7.PPV.phsAB.cVal.mag.f
1897,SRC SRC 7 (SRC 7) Phase AB Voltage Angle,ACsrcMMXU7.PPV.phsAB.cVal.ang.f
1898,SRC SRC 7 (SRC 7) Phase BC Voltage Magnitude,ACsrcMMXU7.PPV.phsBC.cVal.mag.f
189A,SRC SRC 7 (SRC 7) Phase BC Voltage Angle,ACsrcMMXU7.PPV.phsBC.cVal.ang.f
189B,SRC SRC 7 (SRC 7) Phase CA Voltage Magnitude,ACsrcMMXU7.PPV.phsCA.cVal.mag.f
189D,SRC SRC 7 (SRC 7) Phase CA Voltage Angle,ACsrcMMXU7.PPV.phsCA.cVal.ang.f
188F,SRC SRC 7 (SRC 7) Phase AB Voltage RMS,ACsrcMMXU7.VabRMS.mag.f
1891,SRC SRC 7 (SRC 7) Phase BC Voltage RMS,ACsrcMMXU7.VbcRMS.mag.f
1893,SRC SRC 7 (SRC 7) Phase CA Voltage RMS,ACsrcMMXU7.VcaRMS.mag.f
1886,SRC SRC 7 (SRC 7) Phase AG Voltage Magnitude,ACsrcMMXU7.PhV.phsA.cVal.mag.f
1888,SRC SRC 7 (SRC 7) Phase AG Voltage Angle,ACsrcMMXU7.PhV.phsA.cVal.ang.f
1889,SRC SRC 7 (SRC 7) Phase BG Voltage Magnitude,ACsrcMMXU7.PhV.phsB.cVal.mag.f
188B,SRC SRC 7 (SRC 7) Phase BG Voltage Angle,ACsrcMMXU7.PhV.phsB.cVal.ang.f
188C,SRC SRC 7 (SRC 7) Phase CG Voltage Magnitude,ACsrcMMXU7.PhV.phsC.cVal.mag.f
188E,SRC SRC 7 (SRC 7) Phase CG Voltage Angle,ACsrcMMXU7.PhV.phsC.cVal.ang.f
1880,SRC SRC 7 (SRC 7) Phase AG Voltage RMS,ACsrcMMXU7.VaRMS.mag.f
1882,SRC SRC 7 (SRC 7) Phase BG Voltage RMS,ACsrcMMXU7.VbRMS.mag.f
1884,SRC SRC 7 (SRC 7) Phase CG Voltage RMS,ACsrcMMXU7.VcRMS.mag.f
1BC2,SRC SRC 7 (SRC 7) Phase A Real Power,ACsrcMMXU7.W.phsA.cVal.mag.f
1BC4,SRC SRC 7 (SRC 7) Phase B Real Power,ACsrcMMXU7.W.phsB.cVal.mag.f
1BC6,SRC SRC 7 (SRC 7) Phase C Real Power,ACsrcMMXU7.W.phsC.cVal.mag.f
1BCA,SRC SRC 7 (SRC 7) Phase A Reactive Power,ACsrcMMXU7.VAr.phsA.cVal.mag.f
1BCC,SRC SRC 7 (SRC 7) Phase B Reactive Power,ACsrcMMXU7.VAr.phsB.cVal.mag.f
1BCE,SRC SRC 7 (SRC 7) Phase C Reactive Power,ACsrcMMXU7.VAr.phsC.cVal.mag.f
1BD2,SRC SRC 7 (SRC 7) Phase A Apparent Power,ACsrcMMXU7.VA.phsA.cVal.mag.f
1BD4,SRC SRC 7 (SRC 7) Phase B Apparent Power,ACsrcMMXU7.VA.phsB.cVal.mag.f
1BD6,SRC SRC 7 (SRC 7) Phase C Apparent Power,ACsrcMMXU7.VA.phsC.cVal.mag.f
1BD9,SRC SRC 7 (SRC 7) Phase A Power Factor,ACsrcMMXU7.PF.phsA.cVal.mag.f
1BDA,SRC SRC 7 (SRC 7) Phase B Power Factor,ACsrcMMXU7.PF.phsB.cVal.mag.f
1BDB,SRC SRC 7 (SRC 7) Phase C Power Factor,ACsrcMMXU7.PF.phsC.cVal.mag.f
1BE0,SRC SRC 8 (SRC 8) Three Phase Real Power,ACsrcMMXU8.TotW.mag.f
1BE8,SRC SRC 8 (SRC 8) Three Phase Reactive Power,ACsrcMMXU8.TotVAr.mag.f
1BF0,SRC SRC 8 (SRC 8) Three Phase Apparent Power,ACsrcMMXU8.TotVA.mag.f
1BF8,SRC SRC 8 (SRC 8) Three Phase Power Factor,ACsrcMMXU8.TotPF.mag.f
18D5,SRC SRC 8 (SRC 8) Phase AB Voltage Magnitude,ACsrcMMXU8.PPV.phsAB.cVal.mag.f
18D7,SRC SRC 8 (SRC 8) Phase AB Voltage Angle,ACsrcMMXU8.PPV.phsAB.cVal.ang.f
18D8,SRC SRC 8 (SRC 8) Phase BC Voltage Magnitude,ACsrcMMXU8.PPV.phsBC.cVal.mag.f
18DA,SRC SRC 8 (SRC 8) Phase BC Voltage Angle,ACsrcMMXU8.PPV.phsBC.cVal.ang.f
18DB,SRC SRC 8 (SRC 8) Phase CA Voltage Magnitude,ACsrcMMXU8.PPV.phsCA.cVal.mag.f
18DD,SRC SRC 8 (SRC 8) Phase CA Voltage Angle,ACsrcMMXU8.PPV.phsCA.cVal.ang.f
18CF,SRC SRC 8 (SRC 8) Phase AB Voltage RMS,ACsrcMMXU8.VabRMS.mag.f
18D1,SRC SRC 8 (SRC 8) Phase BC Voltage RMS,ACsrcMMXU8.VbcRMS.mag.f
18D3,SRC SRC 8 (SRC 8) Phase CA Voltage RMS,ACsrcMMXU8.VcaRMS.mag.f
18C6,SRC SRC 8 (SRC 8) Phase AG Voltage Magnitude,ACsrcMMXU8.PhV.phsA.cVal.mag.f
18C8,SRC SRC 8 (SRC 8) Phase AG Voltage Angle,ACsrcMMXU8.PhV.phsA.cVal.ang.f
18C9,SRC SRC 8 (SRC 8) Phase BG Voltage Magnitude,ACsrcMMXU8.PhV.phsB.cVal.mag.f
18CB,SRC SRC 8 (SRC 8) Phase BG Voltage Angle,ACsrcMMXU8.PhV.phsB.cVal.ang.f
18CC,SRC SRC 8 (SRC 8) Phase CG Voltage Magnitude,ACsrcMMXU8.PhV.phsC.cVal.mag.f
18CE,SRC SRC 8 (SRC 8) Phase CG Voltage Angle,ACsrcMMXU8.PhV.phsC.cVal.ang.f
18C0,SRC SRC 8 (SRC 8) Phase AG Voltage RMS,ACsrcMMXU8.VaRMS.mag.f
18C2,SRC SRC 8 (SRC 8) Phase BG Voltage RMS,ACsrcMMXU8.VbRMS.mag.f
18C4,SRC SRC 8 (SRC 8) Phase CG Voltage RMS,ACsrcMMXU8.VcRMS.mag.f
1BE2,SRC SRC 8 (SRC 8) Phase A Real Power,ACsrcMMXU8.W.phsA.cVal.mag.f
1BE4,SRC SRC 8 (SRC 8) Phase B Real Power,ACsrcMMXU8.W.phsB.cVal.mag.f
1BE6,SRC SRC 8 (SRC 8) Phase C Real Power,ACsrcMMXU8.W.phsC.cVal.mag.f
1BEA,SRC SRC 8 (SRC 8) Phase A Reactive Power,ACsrcMMXU8.VAr.phsA.cVal.mag.f
1BEC,SRC SRC 8 (SRC 8) Phase B Reactive Power,ACsrcMMXU8.VAr.phsB.cVal.mag.f
1BEE,SRC SRC 8 (SRC 8) Phase C Reactive Power,ACsrcMMXU8.VAr.phsC.cVal.mag.f
1BF2,SRC SRC 8 (SRC 8) Phase A Apparent Power,ACsrcMMXU8.VA.phsA.cVal.mag.f
1BF4,SRC SRC 8 (SRC 8) Phase B Apparent Power,ACsrcMMXU8.VA.phsB.cVal.mag.f
1BF6,SRC SRC 8 (SRC 8) Phase C Apparent Power,ACsrcMMXU8.VA.phsC.cVal.mag.f
1BF9,SRC SRC 8 (SRC 8) Phase A Power Factor,ACsrcMMXU8.PF.phsA.cVal.mag.f
1BFA,SRC SRC 8 (SRC 8) Phase B Power Factor,ACsrcMMXU8.PF.phsB.cVal.mag.f
1BFB,SRC SRC 8 (SRC 8) Phase C Power Factor,ACsrcMMXU8.PF.phsC.cVal.mag.f
1C00,SRC SRC 9 (SRC 9) Three Phase Real Power,ACsrcMMXU9.TotW.mag.f
1C08,SRC SRC 9 (SRC 9) Three Phase Reactive Power,ACsrcMMXU9.TotVAr.mag.f
1C10,SRC SRC 9 (SRC 9) Three Phase Apparent Power,ACsrcMMXU9.TotVA.mag.f
1C18,SRC SRC 9 (SRC 9) Three Phase Power Factor,ACsrcMMXU9.TotPF.mag.f
1915,SRC SRC 9 (SRC 9) Phase AB Voltage Magnitude,ACsrcMMXU9.PPV.phsAB.cVal.mag.f
1917,SRC SRC 9 (SRC 9) Phase AB Voltage Angle,ACsrcMMXU9.PPV.phsAB.cVal.ang.f
1918,SRC SRC 9 (SRC 9) Phase BC Voltage Magnitude,ACsrcMMXU9.PPV.phsBC.cVal.mag.f
191A,SRC SRC 9 (SRC 9) Phase BC Voltage Angle,ACsrcMMXU9.PPV.phsBC.cVal.ang.f
191B,SRC SRC 9 (SRC 9) Phase CA Voltage Magnitude,ACsrcMMXU9.PPV.phsCA.cVal.mag.f
191D,SRC SRC 9 (SRC 9) Phase CA Voltage Angle,ACsrcMMXU9.PPV.phsCA.cVal.ang.f
190F,SRC SRC 9 (SRC 9) Phase AB Voltage RMS,ACsrcMMXU9.VabRMS.mag.f
1911,SRC SRC 9 (SRC 9) Phase BC Voltage RMS,ACsrcMMXU9.VbcRMS.mag.f
1913,SRC SRC 9 (SRC 9) Phase CA Voltage RMS,ACsrcMMXU9.VcaRMS.mag.f
1906,SRC SRC 9 (SRC 9) Phase AG Voltage Magnitude,ACsrcMMXU9.PhV.phsA.cVal.mag.f
1908,SRC SRC 9 (SRC 9) Phase AG Voltage Angle,ACsrcMMXU9.PhV.phsA.cVal.ang.f
1909,SRC SRC 9 (SRC 9) Phase BG Voltage Magnitude,ACsrcMMXU9.PhV.phsB.cVal.mag.f
190B,SRC SRC 9 (SRC 9) Phase BG Voltage Angle,ACsrcMMXU9.PhV.phsB.cVal.ang.f
190C,SRC SRC 9 (SRC 9) Phase CG Voltage Magnitude,ACsrcMMXU9.PhV.phsC.cVal.mag.f
190E,SRC SRC 9 (SRC 9) Phase CG Voltage Angle,ACsrcMMXU9.PhV.phsC.cVal.ang.f
1900,SRC SRC 9 (SRC 9) Phase AG Voltage RMS,ACsrcMMXU9.VaRMS.mag.f
1902,SRC SRC 9 (SRC 9) Phase BG Voltage RMS,ACsrcMMXU9.VbRMS.mag.f
1904,SRC SRC 9 (SRC 9) Phase CG Voltage RMS,ACsrcMMXU9.VcRMS.mag.f
1C02,SRC SRC 9 (SRC 9) Phase A Real Power,ACsrcMMXU9.W.phsA.cVal.mag.f
1C04,SRC SRC 9 (SRC 9) Phase B Real Power,ACsrcMMXU9.W.phsB.cVal.mag.f
1C06,SRC SRC 9 (SRC 9) Phase C Real Power,ACsrcMMXU9.W.phsC.cVal.mag.f
1C0A,SRC SRC 9 (SRC 9) Phase A Reactive Power,ACsrcMMXU9.VAr.phsA.cVal.mag.f
1C0C,SRC SRC 9 (SRC 9) Phase B Reactive Power,ACsrcMMXU9.VAr.phsB.cVal.mag.f
1C0E,SRC SRC 9 (SRC 9) Phase C Reactive Power,ACsrcMMXU9.VAr.phsC.cVal.mag.f
1C12,SRC SRC 9 (SRC 9) Phase A Apparent Power,ACsrcMMXU9.VA.phsA.cVal.mag.f
1C14,SRC SRC 9 (SRC 9) Phase B Apparent Power,ACsrcMMXU9.VA.phsB.cVal.mag.f
1C16,SRC SRC 9 (SRC 9) Phase C Apparent Power,ACsrcMMXU9.VA.phsC.cVal.mag.f
1C19,SRC SRC 9 (SRC 9) Phase A Power Factor,ACsrcMMXU9.PF.phsA.cVal.mag.f
1C1A,SRC SRC 9 (SRC 9) Phase B Power Factor,ACsrcMMXU9.PF.phsB.cVal.mag.f
1C1B,SRC SRC 9 (SRC 9) Phase C Power Factor,ACsrcMMXU9.PF.phsC.cVal.mag.f
1C20,SRC SRC 10 (SRC 10) Three Phase Real Power,ACsrcMMXU10.TotW.mag.f
1C28,SRC SRC 10 (SRC 10) Three Phase Reactive Power,ACsrcMMXU10.TotVAr.mag.f
1C30,SRC SRC 10 (SRC 10) Three Phase Apparent Power,ACsrcMMXU10.TotVA.mag.f
1C38,SRC SRC 10 (SRC 10) Three Phase Power Factor,ACsrcMMXU10.TotPF.mag.f
1955,SRC SRC 10 (SRC 10) Phase AB Voltage Magnitude,ACsrcMMXU10.PPV.phsAB.cVal.mag.f
1957,SRC SRC 10 (SRC 10) Phase AB Voltage Angle,ACsrcMMXU10.PPV.phsAB.cVal.ang.f
1958,SRC SRC 10 (SRC 10) Phase BC Voltage Magnitude,ACsrcMMXU10.PPV.phsBC.cVal.mag.f
195A,SRC SRC 10 (SRC 10) Phase BC Voltage Angle,ACsrcMMXU10.PPV.phsBC.cVal.ang.f
195B,SRC SRC 10 (SRC 10) Phase CA Voltage Magnitude,ACsrcMMXU10.PPV.phsCA.cVal.mag.f
195D,SRC SRC 10 (SRC 10) Phase CA Voltage Angle,ACsrcMMXU10.PPV.phsCA.cVal.ang.f
194F,SRC SRC 10 (SRC 10) Phase AB Voltage RMS,ACsrcMMXU10.VabRMS.mag.f
1951,SRC SRC 10 (SRC 10) Phase BC Voltage RMS,ACsrcMMXU10.VbcRMS.mag.f
1953,SRC SRC 10 (SRC 10) Phase CA Voltage RMS,ACsrcMMXU10.VcaRMS.mag.f
1946,SRC SRC 10 (SRC 10) Phase AG Voltage Magnitude,ACsrcMMXU10.PhV.phsA.cVal.mag.f
1948,SRC SRC 10 (SRC 10) Phase AG Voltage Angle,ACsrcMMXU10.PhV.phsA.cVal.ang.f
1949,SRC SRC 10 (SRC 10) Phase BG Voltage Magnitude,ACsrcMMXU10.PhV.phsB.cVal.mag.f
194B,SRC SRC 10 (SRC 10) Phase BG Voltage Angle,ACsrcMMXU10.PhV.phsB.cVal.ang.f
194C,SRC SRC 10 (SRC 10) Phase CG Voltage Magnitude,ACsrcMMXU10.PhV.phsC.cVal.mag.f
194E,SRC SRC 10 (SRC 10) Phase CG Voltage Angle,ACsrcMMXU10.PhV.phsC.cVal.ang.f
1940,SRC SRC 10 (SRC 10) Phase AG Voltage RMS,ACsrcMMXU10.VaRMS.mag.f
1942,SRC SRC 10 (SRC 10) Phase BG Voltage RMS,ACsrcMMXU10.VbRMS.mag.f
1944,SRC SRC 10 (SRC 10) Phase CG Voltage RMS,ACsrcMMXU10.VcRMS.mag.f
1C22,SRC SRC 10 (SRC 10) Phase A Real Power,ACsrcMMXU10.W.phsA.cVal.mag.f
1C24,SRC SRC 10 (SRC 10) Phase B Real Power,ACsrcMMXU10.W.phsB.cVal.mag.f
1C26,SRC SRC 10 (SRC 10) Phase C Real Power,ACsrcMMXU10.W.phsC.cVal.mag.f
1C2A,SRC SRC 10 (SRC 10) Phase A Reactive Power,ACsrcMMXU10.VAr.phsA.cVal.mag.f
1C2C,SRC SRC 10 (SRC 10) Phase B Reactive Power,ACsrcMMXU10.VAr.phsB.cVal.mag.f
1C2E,SRC SRC 10 (SRC 10) Phase C Reactive Power,ACsrcMMXU10.VAr.phsC.cVal.mag.f
1C32,SRC SRC 10 (SRC 10) Phase A Apparent Power,ACsrcMMXU10.VA.phsA.cVal.mag.f
1C34,SRC SRC 10 (SRC 10) Phase B Apparent Power,ACsrcMMXU10.VA.phsB.cVal.mag.f
1C36,SRC SRC 10 (SRC 10) Phase C Apparent Power,ACsrcMMXU10.VA.phsC.cVal.mag.f
1C39,SRC SRC 10 (SRC 10) Phase A Power Factor,ACsrcMMXU10.PF.phsA.cVal.mag.f
1C3A,SRC SRC 10 (SRC 10) Phase B Power Factor,ACsrcMMXU10.PF.phsB.cVal.mag.f
1C3B,SRC SRC 10 (SRC 10) Phase C Power Factor,ACsrcMMXU10.PF.phsC.cVal.mag.f
1C40,SRC SRC 11 (SRC 11) Three Phase Real Power,ACsrcMMXU11.TotW.mag.f
1C48,SRC SRC 11 (SRC 11) Three Phase Reactive Power,ACsrcMMXU11.TotVAr.mag.f
1C50,SRC SRC 11 (SRC 11) Three Phase Apparent Power,ACsrcMMXU11.TotVA.mag.f
1C58,SRC SRC 11 (SRC 11) Three Phase Power Factor,ACsrcMMXU11.TotPF.mag.f
1995,SRC SRC 11 (SRC 11) Phase AB Voltage Magnitude,ACsrcMMXU11.PPV.phsAB.cVal.mag.f
1997,SRC SRC 11 (SRC 11) Phase AB Voltage Angle,ACsrcMMXU11.PPV.phsAB.cVal.ang.f
1998,SRC SRC 11 (SRC 11) Phase BC Voltage Magnitude,ACsrcMMXU11.PPV.phsBC.cVal.mag.f
199A,SRC SRC 11 (SRC 11) Phase BC Voltage Angle,ACsrcMMXU11.PPV.phsBC.cVal.ang.f
199B,SRC SRC 11 (SRC 11) Phase CA Voltage Magnitude,ACsrcMMXU11.PPV.phsCA.cVal.mag.f
199D,SRC SRC 11 (SRC 11) Phase CA Voltage Angle,ACsrcMMXU11.PPV.phsCA.cVal.ang.f
198F,SRC SRC 11 (SRC 11) Phase AB Voltage RMS,ACsrcMMXU11.VabRMS.mag.f
1991,SRC SRC 11 (SRC 11) Phase BC Voltage RMS,ACsrcMMXU11.VbcRMS.mag.f
1993,SRC SRC 11 (SRC 11) Phase CA Voltage RMS,ACsrcMMXU11.VcaRMS.mag.f
1986,SRC SRC 11 (SRC 11) Phase AG Voltage Magnitude,ACsrcMMXU11.PhV.phsA.cVal.mag.f
1988,SRC SRC 11 (SRC 11) Phase AG Voltage Angle,ACsrcMMXU11.PhV.phsA.cVal.ang.f
1989,SRC SRC 11 (SRC 11) Phase BG Voltage Magnitude,ACsrcMMXU11.PhV.phsB.cVal.mag.f
198B,SRC SRC 11 (SRC 11) Phase BG Voltage Angle,ACsrcMMXU11.PhV.phsB.cVal.ang.f
198C,SRC SRC 11 (SRC 11) Phase CG Voltage Magnitude,ACsrcMMXU11.PhV.phsC.cVal.mag.f
198E,SRC SRC 11 (SRC 11) Phase CG Voltage Angle,ACsrcMMXU11.PhV.phsC.cVal.ang.f
1980,SRC SRC 11 (SRC 11) Phase AG Voltage RMS,ACsrcMMXU11.VaRMS.mag.f
1982,SRC SRC 11 (SRC 11) Phase BG Voltage RMS,ACsrcMMXU11.VbRMS.mag.f
1984,SRC SRC 11 (SRC 11) Phase CG Voltage RMS,ACsrcMMXU11.VcRMS.mag.f
1C42,SRC SRC 11 (SRC 11) Phase A Real Power,ACsrcMMXU11.W.phsA.cVal.mag.f
1C44,SRC SRC 11 (SRC 11) Phase B Real Power,ACsrcMMXU11.W.phsB.cVal.mag.f
1C46,SRC SRC 11 (SRC 11) Phase C Real Power,ACsrcMMXU11.W.phsC.cVal.mag.f
1C4A,SRC SRC 11 (SRC 11) Phase A Reactive Power,ACsrcMMXU11.VAr.phsA.cVal.mag.f
1C4C,SRC SRC 11 (SRC 11) Phase B Reactive Power,ACsrcMMXU11.VAr.phsB.cVal.mag.f
1C4E,SRC SRC 11 (SRC 11) Phase C Reactive Power,ACsrcMMXU11.VAr.phsC.cVal.mag.f
1C52,SRC SRC 11 (SRC 11) Phase A Apparent Power,ACsrcMMXU11.VA.phsA.cVal.mag.f
1C54,SRC SRC 11 (SRC 11) Phase B Apparent Power,ACsrcMMXU11.VA.phsB.cVal.mag.f
1C56,SRC SRC 11 (SRC 11) Phase C Apparent Power,ACsrcMMXU11.VA.phsC.cVal.mag.f
1C59,SRC SRC 11 (SRC 11) Phase A Power Factor,ACsrcMMXU11.PF.phsA.cVal.mag.f
1C5A,SRC SRC 11 (SRC 11) Phase B Power Factor,ACsrcMMXU11.PF.phsB.cVal.mag.f
1C5B,SRC SRC 11 (SRC 11) Phase C Power Factor,ACsrcMMXU11.PF.phsC.cVal.mag.f
1C60,SRC SRC 12 (SRC 12) Three Phase Real Power,ACsrcMMXU12.TotW.mag.f
1C68,SRC SRC 12 (SRC 12) Three Phase Reactive Power,ACsrcMMXU12.TotVAr.mag.f
1C70,SRC SRC 12 (SRC 12) Three Phase Apparent Power,ACsrcMMXU12.TotVA.mag.f
1C78,SRC SRC 12 (SRC 12) Three Phase Power Factor,ACsrcMMXU12.TotPF.mag.f
19D5,SRC SRC 12 (SRC 12) Phase AB Voltage Magnitude,ACsrcMMXU12.PPV.phsAB.cVal.mag.f
19D7,SRC SRC 12 (SRC 12) Phase AB Voltage Angle,ACsrcMMXU12.PPV.phsAB.cVal.ang.f
19D8,SRC SRC 12 (SRC 12) Phase BC Voltage Magnitude,ACsrcMMXU12.PPV.phsBC.cVal.mag.f
19DA,SRC SRC 12 (SRC 12) Phase BC Voltage Angle,ACsrcMMXU12.PPV.phsBC.cVal.ang.f
19DB,SRC SRC 12 (SRC 12) Phase CA Voltage Magnitude,ACsrcMMXU12.PPV.phsCA.cVal.mag.f
19DD,SRC SRC 12 (SRC 12) Phase CA Voltage Angle,ACsrcMMXU12.PPV.phsCA.cVal.ang.f
19CF,SRC SRC 12 (SRC 12) Phase AB Voltage RMS,ACsrcMMXU12.VabRMS.mag.f
19D1,SRC SRC 12 (SRC 12) Phase BC Voltage RMS,ACsrcMMXU12.VbcRMS.mag.f
19D3,SRC SRC 12 (SRC 12) Phase CA Voltage RMS,ACsrcMMXU12.VcaRMS.mag.f
19C6,SRC SRC 12 (SRC 12) Phase AG Voltage Magnitude,ACsrcMMXU12.PhV.phsA.cVal.mag.f
19C8,SRC SRC 12 (SRC 12) Phase AG Voltage Angle,ACsrcMMXU12.PhV.phsA.cVal.ang.f
19C9,SRC SRC 12 (SRC 12) Phase BG Voltage Magnitude,ACsrcMMXU12.PhV.phsB.cVal.mag.f
19CB,SRC SRC 12 (SRC 12) Phase BG Voltage Angle,ACsrcMMXU12.PhV.phsB.cVal.ang.f
19CC,SRC SRC 12 (SRC 12) Phase CG Voltage Magnitude,ACsrcMMXU12.PhV.phsC.cVal.mag.f
19CE,SRC SRC 12 (SRC 12) Phase CG Voltage Angle,ACsrcMMXU12.PhV.phsC.cVal.ang.f
19C0,SRC SRC 12 (SRC 12) Phase AG Voltage RMS,ACsrcMMXU12.VaRMS.mag.f
19C2,SRC SRC 12 (SRC 12) Phase BG Voltage RMS,ACsrcMMXU12.VbRMS.mag.f
19C4,SRC SRC 12 (SRC 12) Phase CG Voltage RMS,ACsrcMMXU12.VcRMS.mag.f
1C62,SRC SRC 12 (SRC 12) Phase A Real Power,ACsrcMMXU12.W.phsA.cVal.mag.f
1C64,SRC SRC 12 (SRC 12) Phase B Real Power,ACsrcMMXU12.W.phsB.cVal.mag.f
1C66,SRC SRC 12 (SRC 12) Phase C Real Power,ACsrcMMXU12.W.phsC.cVal.mag.f
1C6A,SRC SRC 12 (SRC 12) Phase A Reactive Power,ACsrcMMXU12.VAr.phsA.cVal.mag.f
1C6C,SRC SRC 12 (SRC 12) Phase B Reactive Power,ACsrcMMXU12.VAr.phsB.cVal.mag.f
1C6E,SRC SRC 12 (SRC 12) Phase C Reactive Power,ACsrcMMXU12.VAr.phsC.cVal.mag.f
1C72,SRC SRC 12 (SRC 12) Phase A Apparent Power,ACsrcMMXU12.VA.phsA.cVal.mag.f
1C74,SRC SRC 12 (SRC 12) Phase B Apparent Power,ACsrcMMXU12.VA.phsB.cVal.mag.f
1C76,SRC SRC 12 (SRC 12) Phase C Apparent Power,ACsrcMMXU12.VA.phsC.cVal.mag.f
1C79,SRC SRC 12 (SRC 12) Phase A Power Factor,ACsrcMMXU12.PF.phsA.cVal.mag.f
1C7A,SRC SRC 12 (SRC 12) Phase B Power Factor,ACsrcMMXU12.PF.phsB.cVal.mag.f
1C7B,SRC SRC 12 (SRC 12) Phase C Power Factor,ACsrcMMXU12.PF.phsC.cVal.mag.f
1C80,SRC SRC 13 (SRC 13) Three Phase Real Power,ACsrcMMXU13.TotW.mag.f
1C88,SRC SRC 13 (SRC 13) Three Phase Reactive Power,ACsrcMMXU13.TotVAr.mag.f
1C90,SRC SRC 13 (SRC 13) Three Phase Apparent Power,ACsrcMMXU13.TotVA.mag.f
1C98,SRC SRC 13 (SRC 13) Three Phase Power Factor,ACsrcMMXU13.TotPF.mag.f
1A15,SRC SRC 13 (SRC 13) Phase AB Voltage Magnitude,ACsrcMMXU13.PPV.phsAB.cVal.mag.f
1A17,SRC SRC 13 (SRC 13) Phase AB Voltage Angle,ACsrcMMXU13.PPV.phsAB.cVal.ang.f
1A18,SRC SRC 13 (SRC 13) Phase BC Voltage Magnitude,ACsrcMMXU13.PPV.phsBC.cVal.mag.f
1A1A,SRC SRC 13 (SRC 13) Phase BC Voltage Angle,ACsrcMMXU13.PPV.phsBC.cVal.ang.f
1A1B,SRC SRC 13 (SRC 13) Phase CA Voltage Magnitude,ACsrcMMXU13.PPV.phsCA.cVal.mag.f
1A1D,SRC SRC 13 (SRC 13) Phase CA Voltage Angle,ACsrcMMXU13.PPV.phsCA.cVal.ang.f
1A0F,SRC SRC 13 (SRC 13) Phase AB Voltage RMS,ACsrcMMXU13.VabRMS.mag.f
